Name of the script:,Incoming_Test(5_point_Meas)_Bench25,,,,,,,,,,,,,,,,,,,
199,1/16/2024 22:21,Off Mode,11.6,22.1,0,1/16/2024 22:20,0.000047,1/16/2024 22:20,0,1/16/2024 22:20,-1,1/16/2024 22:20,,1/16/2024 22:20,-2,No response,1/16/2024 22:20,Inactive,Active,0
200,1/16/2024 22:23,Off Mode,11.8,22.1,0,1/16/2024 22:22,0.000044,1/16/2024 22:22,0,1/16/2024 22:21,-1,1/16/2024 22:21,,1/16/2024 22:21,-2,No response,1/16/2024 22:22,Inactive,Active,0
201,1/16/2024 22:25,Off Mode,12,22.1,0,1/16/2024 22:23,0.000045,1/16/2024 22:23,0,1/16/2024 22:23,-1,1/16/2024 22:23,,1/16/2024 22:23,-2,No response,1/16/2024 22:23,Inactive,Active,0
202,1/16/2024 22:26,Off Mode,12.2,22.1,0,1/16/2024 22:25,0.000047,1/16/2024 22:25,0,1/16/2024 22:25,-1,1/16/2024 22:25,,1/16/2024 22:25,-2,No response,1/16/2024 22:25,Inactive,Active,0
203,1/16/2024 22:28,Off Mode,12.4,22.1,0,1/16/2024 22:27,0.000043,1/16/2024 22:27,0,1/16/2024 22:27,-1,1/16/2024 22:27,,1/16/2024 22:27,-2,No response,1/16/2024 22:27,Inactive,Active,0
204,1/16/2024 22:30,Off Mode,12.5,22.1,0,1/16/2024 22:29,0.000042,1/16/2024 22:29,0,1/16/2024 22:28,-1,1/16/2024 22:28,,1/16/2024 22:28,-2,No response,1/16/2024 22:29,Inactive,Active,0
205,1/16/2024 22:32,Off Mode,12.6,22.1,0,1/16/2024 22:30,0.000043,1/16/2024 22:30,0,1/16/2024 22:30,-1,1/16/2024 22:30,,1/16/2024 22:30,-2,No response,1/16/2024 22:30,Inactive,Active,0
206,1/16/2024 22:33,Off Mode,12.7,22.1,0,1/16/2024 22:32,0.000044,1/16/2024 22:32,0,1/16/2024 22:32,-1,1/16/2024 22:32,,1/16/2024 22:32,-2,No response,1/16/2024 22:32,Inactive,Active,0
207,1/16/2024 22:35,Off Mode,12.9,22.1,0,1/16/2024 22:34,0.000047,1/16/2024 22:34,0,1/16/2024 22:33,-1,1/16/2024 22:33,,1/16/2024 22:33,-2,No response,1/16/2024 22:34,Inactive,Active,0
208,1/16/2024 22:37,Off Mode,13.2,22.1,0,1/16/2024 22:35,0.000044,1/16/2024 22:35,0,1/16/2024 22:35,-1,1/16/2024 22:35,,1/16/2024 22:35,-2,No response,1/16/2024 22:35,Inactive,Active,0
209,1/16/2024 22:38,Off Mode,13.4,22.1,0,1/16/2024 22:37,0.000046,1/16/2024 22:37,0,1/16/2024 22:37,-1,1/16/2024 22:37,,1/16/2024 22:37,-2,No response,1/16/2024 22:37,Inactive,Active,0
210,1/16/2024 22:40,Off Mode,13.5,22.2,0,1/16/2024 22:39,0.000042,1/16/2024 22:39,0,1/16/2024 22:39,-1,1/16/2024 22:39,,1/16/2024 22:39,-2,No response,1/16/2024 22:39,Inactive,Active,0
211,1/16/2024 22:42,Off Mode,13.4,22.1,0,1/16/2024 22:41,0.000044,1/16/2024 22:41,0,1/16/2024 22:40,-1,1/16/2024 22:40,,1/16/2024 22:40,-2,No response,1/16/2024 22:41,Inactive,Active,0
212,1/16/2024 22:44,Off Mode,13.4,22.1,0,1/16/2024 22:42,0.000043,1/16/2024 22:42,0,1/16/2024 22:42,-1,1/16/2024 22:42,,1/16/2024 22:42,-2,No response,1/16/2024 22:42,Inactive,Active,0
213,1/16/2024 22:45,Off Mode,13.6,22.1,0,1/16/2024 22:44,0.000044,1/16/2024 22:44,0,1/16/2024 22:44,-1,1/16/2024 22:44,,1/16/2024 22:44,-2,No response,1/16/2024 22:44,Inactive,Active,0
214,1/16/2024 22:47,Off Mode,13.7,22.1,0,1/16/2024 22:46,0.000046,1/16/2024 22:46,0,1/16/2024 22:45,-1,1/16/2024 22:45,,1/16/2024 22:45,-2,No response,1/16/2024 22:46,Inactive,Active,0
215,1/16/2024 22:49,Off Mode,13.7,22.1,0,1/16/2024 22:47,0.000042,1/16/2024 22:47,0,1/16/2024 22:47,-1,1/16/2024 22:47,,1/16/2024 22:47,-2,No response,1/16/2024 22:47,Inactive,Active,0
216,1/16/2024 22:50,Off Mode,13.8,22.1,0,1/16/2024 22:49,0.000048,1/16/2024 22:49,0,1/16/2024 22:49,-1,1/16/2024 22:49,,1/16/2024 22:49,-2,No response,1/16/2024 22:49,Inactive,Active,0
217,1/16/2024 22:52,Off Mode,13.9,22.2,0,1/16/2024 22:51,0.000043,1/16/2024 22:51,0,1/16/2024 22:51,-1,1/16/2024 22:51,,1/16/2024 22:51,-2,No response,1/16/2024 22:51,Inactive,Active,0
218,1/16/2024 22:54,Off Mode,14,22.2,0,1/16/2024 22:53,0.000046,1/16/2024 22:53,0,1/16/2024 22:52,-1,1/16/2024 22:52,,1/16/2024 22:52,-2,No response,1/16/2024 22:53,Inactive,Active,0
219,1/16/2024 22:56,Off Mode,14,22.1,0,1/16/2024 22:54,0.000045,1/16/2024 22:54,0,1/16/2024 22:54,-1,1/16/2024 22:54,,1/16/2024 22:54,-2,No response,1/16/2024 22:54,Inactive,Active,0
220,1/16/2024 22:57,Off Mode,14.1,22.1,0,1/16/2024 22:56,0.000046,1/16/2024 22:56,0,1/16/2024 22:56,-1,1/16/2024 22:56,,1/16/2024 22:56,-2,No response,1/16/2024 22:56,Inactive,Active,0
221,1/16/2024 22:59,Off Mode,14.1,22.1,0,1/16/2024 22:58,0.000046,1/16/2024 22:58,0,1/16/2024 22:57,-1,1/16/2024 22:57,,1/16/2024 22:57,-2,No response,1/16/2024 22:58,Inactive,Active,0
222,1/16/2024 23:01,Off Mode,14.2,22.2,0,1/16/2024 23:00,0.000043,1/16/2024 23:00,0,1/16/2024 22:59,-1,1/16/2024 22:59,,1/16/2024 22:59,-2,No response,1/16/2024 22:59,Inactive,Active,0
223,1/16/2024 23:02,Off Mode,14.3,22.2,0,1/16/2024 23:01,0.000044,1/16/2024 23:01,0,1/16/2024 23:01,-1,1/16/2024 23:01,,1/16/2024 23:01,-2,No response,1/16/2024 23:01,Inactive,Active,0
224,1/16/2024 23:04,Off Mode,14.4,22.1,0,1/16/2024 23:03,0.000047,1/16/2024 23:03,0,1/16/2024 23:03,-1,1/16/2024 23:03,,1/16/2024 23:03,-2,No response,1/16/2024 23:03,Inactive,Active,0
225,1/16/2024 23:06,Off Mode,14.4,22.2,0,1/16/2024 23:05,0.000046,1/16/2024 23:05,0,1/16/2024 23:04,-1,1/16/2024 23:04,,1/16/2024 23:04,-2,No response,1/16/2024 23:05,Inactive,Active,0
226,1/16/2024 23:08,Off Mode,14.5,22.1,0,1/16/2024 23:06,0.000047,1/16/2024 23:06,0,1/16/2024 23:06,-1,1/16/2024 23:06,,1/16/2024 23:06,-2,No response,1/16/2024 23:06,Inactive,Active,0
227,1/16/2024 23:09,Off Mode,14.5,22.2,0,1/16/2024 23:08,0.000045,1/16/2024 23:08,0,1/16/2024 23:08,-1,1/16/2024 23:08,,1/16/2024 23:08,-2,No response,1/16/2024 23:08,Inactive,Active,0
228,1/16/2024 23:11,Off Mode,14.5,22.2,0,1/16/2024 23:10,0.000041,1/16/2024 23:10,0,1/16/2024 23:09,-1,1/16/2024 23:09,,1/16/2024 23:09,-2,No response,1/16/2024 23:10,Inactive,Active,0
229,1/16/2024 23:13,Off Mode,14.6,22.1,0,1/16/2024 23:11,0.000047,1/16/2024 23:11,0,1/16/2024 23:11,-1,1/16/2024 23:11,,1/16/2024 23:11,-2,No response,1/16/2024 23:11,Inactive,Active,0
230,1/16/2024 23:14,Off Mode,14.7,22.2,0,1/16/2024 23:13,0.000043,1/16/2024 23:13,0,1/16/2024 23:13,-1,1/16/2024 23:13,,1/16/2024 23:13,-2,No response,1/16/2024 23:13,Inactive,Active,0
231,1/16/2024 23:16,Off Mode,14.7,22.2,0,1/16/2024 23:15,0.000044,1/16/2024 23:15,0,1/16/2024 23:15,-1,1/16/2024 23:15,,1/16/2024 23:15,-2,No response,1/16/2024 23:15,Inactive,Active,0
232,1/16/2024 23:18,Off Mode,14.7,22.2,0,1/16/2024 23:17,0.000048,1/16/2024 23:17,0,1/16/2024 23:16,-1,1/16/2024 23:16,,1/16/2024 23:16,-2,No response,1/16/2024 23:17,Inactive,Active,0
233,1/16/2024 23:20,Off Mode,14.8,22.2,0,1/16/2024 23:18,0.000045,1/16/2024 23:18,0,1/16/2024 23:18,-1,1/16/2024 23:18,,1/16/2024 23:18,-2,No response,1/16/2024 23:18,Inactive,Active,0
234,1/16/2024 23:21,Off Mode,14.8,22.2,0,1/16/2024 23:20,0.000044,1/16/2024 23:20,0,1/16/2024 23:20,-1,1/16/2024 23:20,,1/16/2024 23:20,-2,No response,1/16/2024 23:20,Inactive,Active,0
235,1/16/2024 23:23,Off Mode,14.9,22.2,0,1/16/2024 23:22,0.000043,1/16/2024 23:22,0,1/16/2024 23:21,-1,1/16/2024 23:21,,1/16/2024 23:21,-2,No response,1/16/2024 23:22,Inactive,Active,0
236,1/16/2024 23:25,Off Mode,15,22.2,0,1/16/2024 23:24,0.000044,1/16/2024 23:24,0,1/16/2024 23:23,-1,1/16/2024 23:23,,1/16/2024 23:23,-2,No response,1/16/2024 23:23,Inactive,Active,0
237,1/16/2024 23:26,Off Mode,15.1,22.2,0,1/16/2024 23:25,0.000045,1/16/2024 23:25,0,1/16/2024 23:25,-1,1/16/2024 23:25,,1/16/2024 23:25,-2,No response,1/16/2024 23:25,Inactive,Active,0
238,1/16/2024 23:28,Off Mode,15,22.2,0,1/16/2024 23:27,0.000048,1/16/2024 23:27,0,1/16/2024 23:27,-1,1/16/2024 23:27,,1/16/2024 23:27,-2,No response,1/16/2024 23:27,Inactive,Active,0
239,1/16/2024 23:30,Off Mode,14.9,22.2,0,1/16/2024 23:29,0.000043,1/16/2024 23:29,0,1/16/2024 23:28,-1,1/16/2024 23:28,,1/16/2024 23:28,-2,No response,1/16/2024 23:29,Inactive,Active,0
240,1/16/2024 23:32,Off Mode,14.9,22.2,0,1/16/2024 23:30,0.000045,1/16/2024 23:30,0,1/16/2024 23:30,-1,1/16/2024 23:30,,1/16/2024 23:30,-2,No response,1/16/2024 23:30,Inactive,Active,0
241,1/16/2024 23:33,Off Mode,15.1,22.2,0,1/16/2024 23:32,0.000045,1/16/2024 23:32,0,1/16/2024 23:32,-1,1/16/2024 23:32,,1/16/2024 23:32,-2,No response,1/16/2024 23:32,Inactive,Active,0
242,1/16/2024 23:35,Off Mode,15.2,22.2,0,1/16/2024 23:34,0.000046,1/16/2024 23:34,0,1/16/2024 23:34,-1,1/16/2024 23:33,,1/16/2024 23:33,-2,No response,1/16/2024 23:34,Inactive,Active,0
243,1/16/2024 23:37,Off Mode,15,22.1,0,1/16/2024 23:36,0.000043,1/16/2024 23:36,0,1/16/2024 23:35,-1,1/16/2024 23:35,,1/16/2024 23:35,-2,No response,1/16/2024 23:35,Inactive,Active,0
244,1/16/2024 23:39,Off Mode,15.1,22.1,0,1/16/2024 23:37,0.000048,1/16/2024 23:37,0,1/16/2024 23:37,-1,1/16/2024 23:37,,1/16/2024 23:37,-2,No response,1/16/2024 23:37,Inactive,Active,0
245,1/16/2024 23:40,Off Mode,15.2,22.1,0,1/16/2024 23:39,0.000047,1/16/2024 23:39,0,1/16/2024 23:39,-1,1/16/2024 23:39,,1/16/2024 23:39,-2,No response,1/16/2024 23:39,Inactive,Active,0
246,1/16/2024 23:42,Off Mode,15.2,22.1,0,1/16/2024 23:41,0.000044,1/16/2024 23:41,0,1/16/2024 23:40,-1,1/16/2024 23:40,,1/16/2024 23:40,-2,No response,1/16/2024 23:41,Inactive,Active,0
247,1/16/2024 23:44,Off Mode,15.3,22.1,0,1/16/2024 23:42,0.000047,1/16/2024 23:42,0,1/16/2024 23:42,-1,1/16/2024 23:42,,1/16/2024 23:42,-2,No response,1/16/2024 23:42,Inactive,Active,0
248,1/16/2024 23:45,Off Mode,15.3,22.1,0,1/16/2024 23:44,0.000048,1/16/2024 23:44,0,1/16/2024 23:44,-1,1/16/2024 23:44,,1/16/2024 23:44,-2,No response,1/16/2024 23:44,Inactive,Active,0
249,1/16/2024 23:47,Off Mode,15.2,22.1,0,1/16/2024 23:46,0.000051,1/16/2024 23:46,0,1/16/2024 23:46,-1,1/16/2024 23:45,,1/16/2024 23:45,-2,No response,1/16/2024 23:46,Inactive,Active,0
250,1/16/2024 23:49,Off Mode,15.3,22.2,0,1/16/2024 23:48,0.000044,1/16/2024 23:48,0,1/16/2024 23:47,-1,1/16/2024 23:47,,1/16/2024 23:47,-2,No response,1/16/2024 23:47,Inactive,Active,0
251,1/16/2024 23:51,Off Mode,15.5,22.2,0,1/16/2024 23:49,0.000043,1/16/2024 23:49,0,1/16/2024 23:49,-1,1/16/2024 23:49,,1/16/2024 23:49,-2,No response,1/16/2024 23:49,Inactive,Active,0
252,1/16/2024 23:52,Off Mode,15.6,22.2,0,1/16/2024 23:51,0.000048,1/16/2024 23:51,0,1/16/2024 23:51,-1,1/16/2024 23:51,,1/16/2024 23:51,-2,No response,1/16/2024 23:51,Inactive,Active,0
253,1/16/2024 23:54,Off Mode,15.5,22.1,0,1/16/2024 23:53,0.00005,1/16/2024 23:53,0,1/16/2024 23:52,-1,1/16/2024 23:52,,1/16/2024 23:52,-2,No response,1/16/2024 23:53,Inactive,Active,0
254,1/16/2024 23:56,Off Mode,15.4,22.2,0,1/16/2024 23:54,0.000043,1/16/2024 23:54,0,1/16/2024 23:54,-1,1/16/2024 23:54,,1/16/2024 23:54,-2,No response,1/16/2024 23:54,Inactive,Active,0
255,1/16/2024 23:57,Off Mode,15.4,22.2,0,1/16/2024 23:56,0.000048,1/16/2024 23:56,0,1/16/2024 23:56,-1,1/16/2024 23:56,,1/16/2024 23:56,-2,No response,1/16/2024 23:56,Inactive,Active,0
256,1/16/2024 23:59,Off Mode,15.4,22.2,0,1/16/2024 23:58,0.000043,1/16/2024 23:58,0,1/16/2024 23:58,-1,1/16/2024 23:58,,1/16/2024 23:58,-2,No response,1/16/2024 23:58,Inactive,Active,0
257,1/17/2024 0:01,Off Mode,15.4,22.1,0,1/17/2024 0:00,0.000047,1/17/2024 0:00,0,1/16/2024 23:59,-1,1/16/2024 23:59,,1/16/2024 23:59,-2,No response,1/16/2024 23:59,Inactive,Active,0
258,1/17/2024 0:03,Off Mode,15.3,22.1,0,1/17/2024 0:01,0.000043,1/17/2024 0:01,0,1/17/2024 0:01,-1,1/17/2024 0:01,,1/17/2024 0:01,-2,No response,1/17/2024 0:01,Inactive,Active,0
259,1/17/2024 0:04,Off Mode,15.5,22.2,0,1/17/2024 0:03,0.000045,1/17/2024 0:03,0,1/17/2024 0:03,-1,1/17/2024 0:03,,1/17/2024 0:03,-2,No response,1/17/2024 0:03,Inactive,Active,0
260,1/17/2024 0:06,Off Mode,15.5,22.1,0,1/17/2024 0:05,0.000047,1/17/2024 0:05,0,1/17/2024 0:04,-1,1/17/2024 0:04,,1/17/2024 0:04,-2,No response,1/17/2024 0:05,Inactive,Active,0
261,1/17/2024 0:08,Off Mode,15.3,22.1,0,1/17/2024 0:06,0.000043,1/17/2024 0:06,0,1/17/2024 0:06,-1,1/17/2024 0:06,,1/17/2024 0:06,-2,No response,1/17/2024 0:06,Inactive,Active,0
262,1/17/2024 0:09,Off Mode,15.2,22.1,0,1/17/2024 0:08,0.000044,1/17/2024 0:08,0,1/17/2024 0:08,-1,1/17/2024 0:08,,1/17/2024 0:08,-2,No response,1/17/2024 0:08,Inactive,Active,0
263,1/17/2024 0:11,Off Mode,15.3,22.1,0,1/17/2024 0:10,0.000044,1/17/2024 0:10,0,1/17/2024 0:10,-1,1/17/2024 0:10,,1/17/2024 0:10,-2,No response,1/17/2024 0:10,Inactive,Active,0
264,1/17/2024 0:13,Off Mode,15.5,22.2,0,1/17/2024 0:12,0.000044,1/17/2024 0:12,0,1/17/2024 0:11,-1,1/17/2024 0:11,,1/17/2024 0:11,-2,No response,1/17/2024 0:11,Inactive,Active,0
265,1/17/2024 0:15,Off Mode,15.5,22.2,0,1/17/2024 0:13,0.000044,1/17/2024 0:13,0,1/17/2024 0:13,-1,1/17/2024 0:13,,1/17/2024 0:13,-2,No response,1/17/2024 0:13,Inactive,Active,0
266,1/17/2024 0:16,Off Mode,15.5,22.2,0,1/17/2024 0:15,0.000047,1/17/2024 0:15,0,1/17/2024 0:15,-1,1/17/2024 0:15,,1/17/2024 0:15,-2,No response,1/17/2024 0:15,Inactive,Active,0
267,1/17/2024 0:18,Off Mode,15.5,22.2,0,1/17/2024 0:17,0.000044,1/17/2024 0:17,0,1/17/2024 0:16,-1,1/17/2024 0:16,,1/17/2024 0:16,-2,No response,1/17/2024 0:17,Inactive,Active,0
268,1/17/2024 0:20,Off Mode,15.6,22.2,0,1/17/2024 0:18,0.000046,1/17/2024 0:18,0,1/17/2024 0:18,-1,1/17/2024 0:18,,1/17/2024 0:18,-2,No response,1/17/2024 0:18,Inactive,Active,0
269,1/17/2024 0:21,Off Mode,15.6,22.2,0,1/17/2024 0:20,0.000044,1/17/2024 0:20,0,1/17/2024 0:20,-1,1/17/2024 0:20,,1/17/2024 0:20,-2,No response,1/17/2024 0:20,Inactive,Active,0
270,1/17/2024 0:23,Off Mode,15.5,22.1,0,1/17/2024 0:22,0.000041,1/17/2024 0:22,0,1/17/2024 0:22,-1,1/17/2024 0:22,,1/17/2024 0:22,-2,No response,1/17/2024 0:22,Inactive,Active,0
271,1/17/2024 0:25,Off Mode,15.6,22.1,0,1/17/2024 0:24,0.000044,1/17/2024 0:24,0,1/17/2024 0:23,-1,1/17/2024 0:23,,1/17/2024 0:23,-2,No response,1/17/2024 0:24,Inactive,Active,0
272,1/17/2024 0:27,Off Mode,15.7,22.3,0,1/17/2024 0:25,0.000047,1/17/2024 0:25,0,1/17/2024 0:25,-1,1/17/2024 0:25,,1/17/2024 0:25,-2,No response,1/17/2024 0:25,Inactive,Active,0
273,1/17/2024 0:28,Off Mode,15.7,22.3,0,1/17/2024 0:27,0.000047,1/17/2024 0:27,0,1/17/2024 0:27,-1,1/17/2024 0:27,,1/17/2024 0:27,-2,No response,1/17/2024 0:27,Inactive,Active,0
274,1/17/2024 0:30,Off Mode,15.7,22.4,0,1/17/2024 0:29,0.000046,1/17/2024 0:29,0,1/17/2024 0:28,-1,1/17/2024 0:28,,1/17/2024 0:28,-2,No response,1/17/2024 0:29,Inactive,Active,0
275,1/17/2024 0:32,Off Mode,16.1,22.4,0,1/17/2024 0:30,0.000046,1/17/2024 0:30,0,1/17/2024 0:30,-1,1/17/2024 0:30,,1/17/2024 0:30,-2,No response,1/17/2024 0:30,Inactive,Active,0
276,1/17/2024 0:33,Off Mode,16.7,22.4,0,1/17/2024 0:32,0.000046,1/17/2024 0:32,0,1/17/2024 0:32,-1,1/17/2024 0:32,,1/17/2024 0:32,-2,No response,1/17/2024 0:32,Inactive,Active,0
277,1/17/2024 0:35,Off Mode,17.3,22.4,0,1/17/2024 0:34,0.000049,1/17/2024 0:34,0,1/17/2024 0:34,-1,1/17/2024 0:34,,1/17/2024 0:34,-2,No response,1/17/2024 0:34,Inactive,Active,0
278,1/17/2024 0:37,Off Mode,17.8,22.4,0,1/17/2024 0:36,0.00005,1/17/2024 0:36,0,1/17/2024 0:35,-1,1/17/2024 0:35,,1/17/2024 0:35,-2,No response,1/17/2024 0:36,Inactive,Active,0
279,1/17/2024 0:39,Off Mode,18.5,22.5,0,1/17/2024 0:37,0.00005,1/17/2024 0:37,0,1/17/2024 0:37,-1,1/17/2024 0:37,,1/17/2024 0:37,-2,No response,1/17/2024 0:37,Inactive,Active,0
280,1/17/2024 0:40,Off Mode,19.4,22.5,0,1/17/2024 0:39,0.000047,1/17/2024 0:39,0,1/17/2024 0:39,-1,1/17/2024 0:39,,1/17/2024 0:39,-2,No response,1/17/2024 0:39,Inactive,Active,0
281,1/17/2024 0:42,Off Mode,20.4,22.5,0,1/17/2024 0:41,0.000039,1/17/2024 0:41,0,1/17/2024 0:40,-1,1/17/2024 0:40,,1/17/2024 0:40,-2,No response,1/17/2024 0:41,Inactive,Active,0
282,1/17/2024 0:44,Off Mode,21.4,22.5,0,1/17/2024 0:42,0.000049,1/17/2024 0:42,0,1/17/2024 0:42,-1,1/17/2024 0:42,,1/17/2024 0:42,-2,No response,1/17/2024 0:42,Inactive,Active,0
283,1/17/2024 0:45,Off Mode,22,22.5,0,1/17/2024 0:44,0.000048,1/17/2024 0:44,0,1/17/2024 0:44,-1,1/17/2024 0:44,,1/17/2024 0:44,-2,No response,1/17/2024 0:44,Inactive,Active,0
284,1/17/2024 0:47,Off Mode,22.6,22.6,0,1/17/2024 0:46,0.000048,1/17/2024 0:46,0,1/17/2024 0:46,-1,1/17/2024 0:46,,1/17/2024 0:46,-2,No response,1/17/2024 0:46,Inactive,Active,0
285,1/17/2024 0:49,Off Mode,23.2,22.6,0,1/17/2024 0:48,0.00004,1/17/2024 0:48,0,1/17/2024 0:47,-1,1/17/2024 0:47,,1/17/2024 0:47,-2,No response,1/17/2024 0:48,Inactive,Active,0
286,1/17/2024 0:51,Off Mode,23.8,22.6,0,1/17/2024 0:49,0.000041,1/17/2024 0:49,0,1/17/2024 0:49,-1,1/17/2024 0:49,,1/17/2024 0:49,-2,No response,1/17/2024 0:49,Inactive,Active,0
287,1/17/2024 0:52,Off Mode,24.4,22.6,0,1/17/2024 0:51,0.000045,1/17/2024 0:51,0,1/17/2024 0:51,-1,1/17/2024 0:51,,1/17/2024 0:51,-2,No response,1/17/2024 0:51,Inactive,Active,0
288,1/17/2024 0:54,Off Mode,24.9,22.6,0,1/17/2024 0:53,0.000049,1/17/2024 0:53,0,1/17/2024 0:53,-1,1/17/2024 0:52,,1/17/2024 0:52,-2,No response,1/17/2024 0:53,Inactive,Active,0
289,1/17/2024 0:56,Off Mode,25.4,22.6,0,1/17/2024 0:55,0.000046,1/17/2024 0:55,0,1/17/2024 0:54,-1,1/17/2024 0:54,,1/17/2024 0:54,-2,No response,1/17/2024 0:54,Inactive,Active,0
290,1/17/2024 0:57,Off Mode,25.9,22.7,0,1/17/2024 0:56,0.000046,1/17/2024 0:56,0,1/17/2024 0:56,-1,1/17/2024 0:56,,1/17/2024 0:56,-2,No response,1/17/2024 0:56,Inactive,Active,0
291,1/17/2024 0:59,Off Mode,26.4,22.7,0,1/17/2024 0:58,0.000045,1/17/2024 0:58,0,1/17/2024 0:58,-1,1/17/2024 0:58,,1/17/2024 0:58,-2,No response,1/17/2024 0:58,Inactive,Active,0
292,1/17/2024 1:01,Off Mode,26.8,22.7,0,1/17/2024 1:00,0.000046,1/17/2024 1:00,0,1/17/2024 0:59,-1,1/17/2024 0:59,,1/17/2024 0:59,-2,No response,1/17/2024 1:00,Inactive,Active,0
293,1/17/2024 1:03,Off Mode,27.2,22.7,0,1/17/2024 1:01,0.000051,1/17/2024 1:01,0,1/17/2024 1:01,-1,1/17/2024 1:01,,1/17/2024 1:01,-2,No response,1/17/2024 1:01,Inactive,Active,0
294,1/17/2024 1:04,Off Mode,27.6,22.7,0,1/17/2024 1:03,0.000047,1/17/2024 1:03,0,1/17/2024 1:03,-1,1/17/2024 1:03,,1/17/2024 1:03,-2,No response,1/17/2024 1:03,Inactive,Active,0
295,1/17/2024 1:06,Off Mode,28,22.8,0,1/17/2024 1:05,0.000051,1/17/2024 1:05,0,1/17/2024 1:05,-1,1/17/2024 1:04,,1/17/2024 1:04,-2,No response,1/17/2024 1:05,Inactive,Active,0
296,1/17/2024 1:08,Off Mode,28.4,22.8,0,1/17/2024 1:07,0.000048,1/17/2024 1:07,0,1/17/2024 1:06,-1,1/17/2024 1:06,,1/17/2024 1:06,-2,No response,1/17/2024 1:06,Inactive,Active,0
297,1/17/2024 1:10,Off Mode,28.7,22.8,0,1/17/2024 1:08,0.000044,1/17/2024 1:08,0,1/17/2024 1:08,-1,1/17/2024 1:08,,1/17/2024 1:08,-2,No response,1/17/2024 1:08,Inactive,Active,0
298,1/17/2024 1:11,Off Mode,29.1,22.8,0,1/17/2024 1:10,0.000043,1/17/2024 1:10,0,1/17/2024 1:10,-1,1/17/2024 1:10,,1/17/2024 1:10,-2,No response,1/17/2024 1:10,Inactive,Active,0
299,1/17/2024 1:13,Off Mode,29.4,22.8,0,1/17/2024 1:12,0.000048,1/17/2024 1:12,0,1/17/2024 1:11,-1,1/17/2024 1:11,,1/17/2024 1:11,-2,No response,1/17/2024 1:12,Inactive,Active,0
300,1/17/2024 1:15,Off Mode,29.7,22.9,0,1/17/2024 1:13,0.000049,1/17/2024 1:13,0,1/17/2024 1:13,-1,1/17/2024 1:13,,1/17/2024 1:13,-2,No response,1/17/2024 1:13,Inactive,Active,0
301,1/17/2024 1:16,Off Mode,30,22.9,0,1/17/2024 1:15,0.000045,1/17/2024 1:15,0,1/17/2024 1:15,-1,1/17/2024 1:15,,1/17/2024 1:15,-2,No response,1/17/2024 1:15,Inactive,Active,0
302,1/17/2024 1:18,Off Mode,30.3,22.9,0,1/17/2024 1:17,0.000051,1/17/2024 1:17,0,1/17/2024 1:17,-1,1/17/2024 1:17,,1/17/2024 1:17,-2,No response,1/17/2024 1:17,Inactive,Active,0
