Name of the script:,Incoming_Test(5_point_Meas)_Bench25,,,,,,,,,,,,,,,,,,,
303,1/17/2024 1:20,Off Mode,30.6,22.9,0,1/17/2024 1:19,0.000049,1/17/2024 1:19,0,1/17/2024 1:18,-1,1/17/2024 1:18,,1/17/2024 1:18,-2,No response,1/17/2024 1:18,Inactive,Active,0
304,1/17/2024 1:22,Off Mode,30.9,22.9,0,1/17/2024 1:20,0.000049,1/17/2024 1:20,0,1/17/2024 1:20,-1,1/17/2024 1:20,,1/17/2024 1:20,-2,No response,1/17/2024 1:20,Inactive,Active,0
305,1/17/2024 1:23,Off Mode,31.1,22.9,0,1/17/2024 1:22,0.000046,1/17/2024 1:22,0,1/17/2024 1:22,-1,1/17/2024 1:22,,1/17/2024 1:22,-2,No response,1/17/2024 1:22,Inactive,Active,0
306,1/17/2024 1:25,Off Mode,31.4,23,0,1/17/2024 1:24,0.00005,1/17/2024 1:24,0,1/17/2024 1:23,-1,1/17/2024 1:23,,1/17/2024 1:23,-2,No response,1/17/2024 1:24,Inactive,Active,0
307,1/17/2024 1:27,Off Mode,31.7,23,0,1/17/2024 1:25,0.00005,1/17/2024 1:25,0,1/17/2024 1:25,-1,1/17/2024 1:25,,1/17/2024 1:25,-2,No response,1/17/2024 1:25,Inactive,Active,0
308,1/17/2024 1:28,Off Mode,31.9,23,0,1/17/2024 1:27,0.000048,1/17/2024 1:27,0,1/17/2024 1:27,-1,1/17/2024 1:27,,1/17/2024 1:27,-2,No response,1/17/2024 1:27,Inactive,Active,0
309,1/17/2024 1:30,Off Mode,32.2,23,0,1/17/2024 1:29,0.000051,1/17/2024 1:29,0,1/17/2024 1:29,-1,1/17/2024 1:29,,1/17/2024 1:29,-2,No response,1/17/2024 1:29,Inactive,Active,0
310,1/17/2024 1:32,Off Mode,32.4,23,0,1/17/2024 1:31,0.000048,1/17/2024 1:31,0,1/17/2024 1:30,-1,1/17/2024 1:30,,1/17/2024 1:30,-2,No response,1/17/2024 1:31,Inactive,Active,0
311,1/17/2024 1:34,Off Mode,32.6,23.1,0,1/17/2024 1:32,0.00005,1/17/2024 1:32,0,1/17/2024 1:32,-1,1/17/2024 1:32,,1/17/2024 1:32,-2,No response,1/17/2024 1:32,Inactive,Active,0
312,1/17/2024 1:35,Off Mode,32.9,23.1,0,1/17/2024 1:34,0.000051,1/17/2024 1:34,0,1/17/2024 1:34,-1,1/17/2024 1:34,,1/17/2024 1:34,-2,No response,1/17/2024 1:34,Inactive,Active,0
313,1/17/2024 1:37,Off Mode,33.1,23.1,0,1/17/2024 1:36,0.000046,1/17/2024 1:36,0,1/17/2024 1:35,-1,1/17/2024 1:35,,1/17/2024 1:35,-2,No response,1/17/2024 1:36,Inactive,Active,0
314,1/17/2024 1:39,Off Mode,33.4,23.1,0,1/17/2024 1:37,0.000045,1/17/2024 1:37,0,1/17/2024 1:37,-1,1/17/2024 1:37,,1/17/2024 1:37,-2,No response,1/17/2024 1:37,Inactive,Active,0
315,1/17/2024 1:40,Off Mode,33.6,23.1,0,1/17/2024 1:39,0.000041,1/17/2024 1:39,0,1/17/2024 1:39,-1,1/17/2024 1:39,,1/17/2024 1:39,-2,No response,1/17/2024 1:39,Inactive,Active,0
316,1/17/2024 1:42,Off Mode,33.8,23.1,0,1/17/2024 1:41,0.000049,1/17/2024 1:41,0,1/17/2024 1:41,-1,1/17/2024 1:41,,1/17/2024 1:41,-2,No response,1/17/2024 1:41,Inactive,Active,0
317,1/17/2024 1:44,Off Mode,34,23.2,0,1/17/2024 1:43,0.000048,1/17/2024 1:43,0,1/17/2024 1:42,-1,1/17/2024 1:42,,1/17/2024 1:42,-2,No response,1/17/2024 1:43,Inactive,Active,0
318,1/17/2024 1:46,Off Mode,34.2,23.2,0,1/17/2024 1:44,0.00005,1/17/2024 1:44,0,1/17/2024 1:44,-1,1/17/2024 1:44,,1/17/2024 1:44,-2,No response,1/17/2024 1:44,Inactive,Active,0
319,1/17/2024 1:47,Off Mode,34.4,23.2,0,1/17/2024 1:46,0.000044,1/17/2024 1:46,0,1/17/2024 1:46,-1,1/17/2024 1:46,,1/17/2024 1:46,-2,No response,1/17/2024 1:46,Inactive,Active,0
320,1/17/2024 1:49,Off Mode,34.5,23.2,0,1/17/2024 1:48,0.000044,1/17/2024 1:48,0,1/17/2024 1:47,-1,1/17/2024 1:47,,1/17/2024 1:47,-2,No response,1/17/2024 1:48,Inactive,Active,0
321,1/17/2024 1:51,Off Mode,34.7,23.2,0,1/17/2024 1:49,0.000047,1/17/2024 1:49,0,1/17/2024 1:49,-1,1/17/2024 1:49,,1/17/2024 1:49,-2,No response,1/17/2024 1:49,Inactive,Active,0
322,1/17/2024 1:52,Off Mode,34.9,23.2,0,1/17/2024 1:51,0.000043,1/17/2024 1:51,0,1/17/2024 1:51,-1,1/17/2024 1:51,,1/17/2024 1:51,-2,No response,1/17/2024 1:51,Inactive,Active,0
323,1/17/2024 1:54,Off Mode,35,23.3,0,1/17/2024 1:53,0.00005,1/17/2024 1:53,0,1/17/2024 1:53,-1,1/17/2024 1:53,,1/17/2024 1:53,-2,No response,1/17/2024 1:53,Inactive,Active,0
324,1/17/2024 1:56,Off Mode,35.2,23.3,0,1/17/2024 1:55,0.000049,1/17/2024 1:55,0,1/17/2024 1:54,-1,1/17/2024 1:54,,1/17/2024 1:54,-2,No response,1/17/2024 1:55,Inactive,Active,0
325,1/17/2024 1:58,Off Mode,35.4,23.3,0,1/17/2024 1:56,0.000048,1/17/2024 1:56,0,1/17/2024 1:56,-1,1/17/2024 1:56,,1/17/2024 1:56,-2,No response,1/17/2024 1:56,Inactive,Active,0
326,1/17/2024 1:59,Off Mode,35.5,23.3,0,1/17/2024 1:58,0.000049,1/17/2024 1:58,0,1/17/2024 1:58,-1,1/17/2024 1:58,,1/17/2024 1:58,-2,No response,1/17/2024 1:58,Inactive,Active,0
327,1/17/2024 2:01,Off Mode,35.7,23.3,0,1/17/2024 2:00,0.00004,1/17/2024 2:00,0,1/17/2024 1:59,-1,1/17/2024 1:59,,1/17/2024 1:59,-2,No response,1/17/2024 2:00,Inactive,Active,0
328,1/17/2024 2:03,Off Mode,35.8,23.3,0,1/17/2024 2:02,0.000046,1/17/2024 2:02,0,1/17/2024 2:01,-1,1/17/2024 2:01,,1/17/2024 2:01,-2,No response,1/17/2024 2:01,Inactive,Active,0
329,1/17/2024 2:04,Off Mode,35.9,23.4,0,1/17/2024 2:03,0.000046,1/17/2024 2:03,0,1/17/2024 2:03,-1,1/17/2024 2:03,,1/17/2024 2:03,-2,No response,1/17/2024 2:03,Inactive,Active,0
330,1/17/2024 2:06,Off Mode,36.1,23.4,0,1/17/2024 2:05,0.000048,1/17/2024 2:05,0,1/17/2024 2:05,-1,1/17/2024 2:05,,1/17/2024 2:05,-2,No response,1/17/2024 2:05,Inactive,Active,0
331,1/17/2024 2:08,Off Mode,36.2,23.4,0,1/17/2024 2:07,0.000044,1/17/2024 2:07,0,1/17/2024 2:06,-1,1/17/2024 2:06,,1/17/2024 2:06,-2,No response,1/17/2024 2:07,Inactive,Active,0
332,1/17/2024 2:10,Off Mode,36.4,23.4,0,1/17/2024 2:08,0.000053,1/17/2024 2:08,0,1/17/2024 2:08,-1,1/17/2024 2:08,,1/17/2024 2:08,-2,No response,1/17/2024 2:08,Inactive,Active,0
333,1/17/2024 2:11,Off Mode,36.5,23.4,0,1/17/2024 2:10,0.000046,1/17/2024 2:10,0,1/17/2024 2:10,-1,1/17/2024 2:10,,1/17/2024 2:10,-2,No response,1/17/2024 2:10,Inactive,Active,0
334,1/17/2024 2:13,Off Mode,36.6,23.4,0,1/17/2024 2:12,0.000042,1/17/2024 2:12,0,1/17/2024 2:11,-1,1/17/2024 2:11,,1/17/2024 2:11,-2,No response,1/17/2024 2:12,Inactive,Active,0
335,1/17/2024 2:15,Off Mode,36.7,23.5,0,1/17/2024 2:14,0.000041,1/17/2024 2:14,0,1/17/2024 2:13,-1,1/17/2024 2:13,,1/17/2024 2:13,-2,No response,1/17/2024 2:13,Inactive,Active,0
336,1/17/2024 2:16,Off Mode,36.9,23.5,0,1/17/2024 2:15,0.000051,1/17/2024 2:15,0,1/17/2024 2:15,-1,1/17/2024 2:15,,1/17/2024 2:15,-2,No response,1/17/2024 2:15,Inactive,Active,0
337,1/17/2024 2:18,Off Mode,37,23.5,0,1/17/2024 2:17,0.000043,1/17/2024 2:17,0,1/17/2024 2:17,-1,1/17/2024 2:17,,1/17/2024 2:17,-2,No response,1/17/2024 2:17,Inactive,Active,0
338,1/17/2024 2:20,Off Mode,37.2,23.5,0,1/17/2024 2:19,0.000046,1/17/2024 2:19,0,1/17/2024 2:18,-1,1/17/2024 2:18,,1/17/2024 2:18,-2,No response,1/17/2024 2:19,Inactive,Active,0
339,1/17/2024 2:22,Off Mode,37.3,23.5,0,1/17/2024 2:20,0.000044,1/17/2024 2:20,0,1/17/2024 2:20,-1,1/17/2024 2:20,,1/17/2024 2:20,-2,No response,1/17/2024 2:20,Inactive,Active,0
340,1/17/2024 2:23,Off Mode,37.4,23.5,0,1/17/2024 2:22,0.000047,1/17/2024 2:22,0,1/17/2024 2:22,-1,1/17/2024 2:22,,1/17/2024 2:22,-2,No response,1/17/2024 2:22,Inactive,Active,0
341,1/17/2024 2:25,Off Mode,37.5,23.5,0,1/17/2024 2:24,0.00004,1/17/2024 2:24,0,1/17/2024 2:24,-1,1/17/2024 2:23,,1/17/2024 2:23,-2,No response,1/17/2024 2:24,Inactive,Active,0
342,1/17/2024 2:27,Off Mode,37.6,23.5,0,1/17/2024 2:26,0.000045,1/17/2024 2:26,0,1/17/2024 2:25,-1,1/17/2024 2:25,,1/17/2024 2:25,-2,No response,1/17/2024 2:25,Inactive,Active,0
343,1/17/2024 2:28,Off Mode,37.8,23.6,0,1/17/2024 2:27,0.000044,1/17/2024 2:27,0,1/17/2024 2:27,-1,1/17/2024 2:27,,1/17/2024 2:27,-2,No response,1/17/2024 2:27,Inactive,Active,0
344,1/17/2024 2:30,Off Mode,37.9,23.6,0,1/17/2024 2:29,0.000045,1/17/2024 2:29,0,1/17/2024 2:29,-1,1/17/2024 2:29,,1/17/2024 2:29,-2,No response,1/17/2024 2:29,Inactive,Active,0
345,1/17/2024 2:32,Off Mode,38.1,23.6,0,1/17/2024 2:31,0.000045,1/17/2024 2:31,0,1/17/2024 2:30,-1,1/17/2024 2:30,,1/17/2024 2:30,-2,No response,1/17/2024 2:31,Inactive,Active,0
346,1/17/2024 2:34,Off Mode,38.2,23.6,0,1/17/2024 2:32,0.000044,1/17/2024 2:32,0,1/17/2024 2:32,-1,1/17/2024 2:32,,1/17/2024 2:32,-2,No response,1/17/2024 2:32,Inactive,Active,0
347,1/17/2024 2:35,Off Mode,38.3,23.6,0,1/17/2024 2:34,0.000047,1/17/2024 2:34,0,1/17/2024 2:34,-1,1/17/2024 2:34,,1/17/2024 2:34,-2,No response,1/17/2024 2:34,Inactive,Active,0
348,1/17/2024 2:37,Off Mode,38.4,23.6,0,1/17/2024 2:36,0.000046,1/17/2024 2:36,0,1/17/2024 2:36,-1,1/17/2024 2:35,,1/17/2024 2:35,-2,No response,1/17/2024 2:36,Inactive,Active,0
349,1/17/2024 2:39,Off Mode,38.6,23.6,0,1/17/2024 2:38,0.000047,1/17/2024 2:38,0,1/17/2024 2:37,-1,1/17/2024 2:37,,1/17/2024 2:37,-2,No response,1/17/2024 2:37,Inactive,Active,0
350,1/17/2024 2:41,Off Mode,38.7,23.7,0,1/17/2024 2:39,0.000042,1/17/2024 2:39,0,1/17/2024 2:39,-1,1/17/2024 2:39,,1/17/2024 2:39,-2,No response,1/17/2024 2:39,Inactive,Active,0
351,1/17/2024 2:42,Off Mode,38.8,23.7,0,1/17/2024 2:41,0.000049,1/17/2024 2:41,0,1/17/2024 2:41,-1,1/17/2024 2:41,,1/17/2024 2:41,-2,No response,1/17/2024 2:41,Inactive,Active,0
352,1/17/2024 2:44,Off Mode,39,23.7,0,1/17/2024 2:43,0.000048,1/17/2024 2:43,0,1/17/2024 2:42,-1,1/17/2024 2:42,,1/17/2024 2:42,-2,No response,1/17/2024 2:43,Inactive,Active,0
353,1/17/2024 2:46,Off Mode,39.1,23.7,0,1/17/2024 2:44,0.000049,1/17/2024 2:44,0,1/17/2024 2:44,-1,1/17/2024 2:44,,1/17/2024 2:44,-2,No response,1/17/2024 2:44,Inactive,Active,0
354,1/17/2024 2:47,Off Mode,39.2,23.7,0,1/17/2024 2:46,0.00004,1/17/2024 2:46,0,1/17/2024 2:46,-1,1/17/2024 2:46,,1/17/2024 2:46,-2,No response,1/17/2024 2:46,Inactive,Active,0
355,1/17/2024 2:49,Off Mode,39.3,23.7,0,1/17/2024 2:48,0.000048,1/17/2024 2:48,0,1/17/2024 2:48,-1,1/17/2024 2:47,,1/17/2024 2:47,-2,No response,1/17/2024 2:48,Inactive,Active,0
356,1/17/2024 2:51,Off Mode,39.5,23.7,0,1/17/2024 2:50,0.000048,1/17/2024 2:50,0,1/17/2024 2:49,-1,1/17/2024 2:49,,1/17/2024 2:49,-2,No response,1/17/2024 2:49,Inactive,Active,0
357,1/17/2024 2:53,Off Mode,39.6,23.7,0,1/17/2024 2:51,0.000046,1/17/2024 2:51,0,1/17/2024 2:51,-1,1/17/2024 2:51,,1/17/2024 2:51,-2,No response,1/17/2024 2:51,Inactive,Active,0
358,1/17/2024 2:54,Off Mode,39.7,23.7,0,1/17/2024 2:53,0.000048,1/17/2024 2:53,0,1/17/2024 2:53,-1,1/17/2024 2:53,,1/17/2024 2:53,-2,No response,1/17/2024 2:53,Inactive,Active,0
359,1/17/2024 2:56,Off Mode,39.8,23.8,0,1/17/2024 2:55,0.000042,1/17/2024 2:55,0,1/17/2024 2:54,-1,1/17/2024 2:54,,1/17/2024 2:54,-2,No response,1/17/2024 2:55,Inactive,Active,0
360,1/17/2024 2:58,Off Mode,39.9,23.8,0,1/17/2024 2:56,0.000045,1/17/2024 2:56,0,1/17/2024 2:56,-1,1/17/2024 2:56,,1/17/2024 2:56,-2,No response,1/17/2024 2:56,Inactive,Active,0
361,1/17/2024 2:59,Off Mode,40,23.8,0,1/17/2024 2:58,0.000048,1/17/2024 2:58,0,1/17/2024 2:58,-1,1/17/2024 2:58,,1/17/2024 2:58,-2,No response,1/17/2024 2:58,Inactive,Active,0
362,1/17/2024 3:01,Off Mode,40.1,23.8,0,1/17/2024 3:00,0.000049,1/17/2024 3:00,0,1/17/2024 3:00,-1,1/17/2024 3:00,,1/17/2024 3:00,-2,No response,1/17/2024 3:00,Inactive,Active,0
363,1/17/2024 3:03,Off Mode,40.2,23.8,0,1/17/2024 3:02,0.000051,1/17/2024 3:02,0,1/17/2024 3:01,-1,1/17/2024 3:01,,1/17/2024 3:01,-2,No response,1/17/2024 3:01,Inactive,Active,0
364,1/17/2024 3:05,Off Mode,40.3,23.8,0,1/17/2024 3:03,0.000048,1/17/2024 3:03,0,1/17/2024 3:03,-1,1/17/2024 3:03,,1/17/2024 3:03,-2,No response,1/17/2024 3:03,Inactive,Active,0
365,1/17/2024 3:06,Off Mode,40.4,23.8,0,1/17/2024 3:05,0.000045,1/17/2024 3:05,0,1/17/2024 3:05,-1,1/17/2024 3:05,,1/17/2024 3:05,-2,No response,1/17/2024 3:05,Inactive,Active,0
366,1/17/2024 3:08,Off Mode,40.5,23.9,0,1/17/2024 3:07,0.000045,1/17/2024 3:07,0,1/17/2024 3:06,-1,1/17/2024 3:06,,1/17/2024 3:06,-2,No response,1/17/2024 3:07,Inactive,Active,0
367,1/17/2024 3:10,Off Mode,40.6,23.8,0,1/17/2024 3:08,0.000051,1/17/2024 3:08,0,1/17/2024 3:08,-1,1/17/2024 3:08,,1/17/2024 3:08,-2,No response,1/17/2024 3:08,Inactive,Active,0
368,1/17/2024 3:11,Off Mode,40.7,23.9,0,1/17/2024 3:10,0.000045,1/17/2024 3:10,0,1/17/2024 3:10,-1,1/17/2024 3:10,,1/17/2024 3:10,-2,No response,1/17/2024 3:10,Inactive,Active,0
369,1/17/2024 3:13,Off Mode,40.8,23.9,0,1/17/2024 3:12,0.000045,1/17/2024 3:12,0,1/17/2024 3:12,-1,1/17/2024 3:12,,1/17/2024 3:12,-2,No response,1/17/2024 3:12,Inactive,Active,0
370,1/17/2024 3:15,Off Mode,40.9,23.9,0,1/17/2024 3:14,0.000048,1/17/2024 3:14,0,1/17/2024 3:13,-1,1/17/2024 3:13,,1/17/2024 3:13,-2,No response,1/17/2024 3:14,Inactive,Active,0
371,1/17/2024 3:17,Off Mode,41,23.9,0,1/17/2024 3:15,0.000054,1/17/2024 3:15,0,1/17/2024 3:15,-1,1/17/2024 3:15,,1/17/2024 3:15,-2,No response,1/17/2024 3:15,Inactive,Active,0
372,1/17/2024 3:18,Off Mode,41.1,23.9,0,1/17/2024 3:17,0.000043,1/17/2024 3:17,0,1/17/2024 3:17,-1,1/17/2024 3:17,,1/17/2024 3:17,-2,No response,1/17/2024 3:17,Inactive,Active,0
373,1/17/2024 3:20,Off Mode,41.2,23.9,0,1/17/2024 3:19,0.000048,1/17/2024 3:19,0,1/17/2024 3:18,-1,1/17/2024 3:18,,1/17/2024 3:18,-2,No response,1/17/2024 3:19,Inactive,Active,0
374,1/17/2024 3:22,Off Mode,41.2,23.9,0,1/17/2024 3:20,0.000049,1/17/2024 3:20,0,1/17/2024 3:20,-1,1/17/2024 3:20,,1/17/2024 3:20,-2,No response,1/17/2024 3:20,Inactive,Active,0
375,1/17/2024 3:23,Off Mode,41.3,23.9,0,1/17/2024 3:22,0.000048,1/17/2024 3:22,0,1/17/2024 3:22,-1,1/17/2024 3:22,,1/17/2024 3:22,-2,No response,1/17/2024 3:22,Inactive,Active,0
376,1/17/2024 3:25,Off Mode,41.4,24,0,1/17/2024 3:24,0.000042,1/17/2024 3:24,0,1/17/2024 3:24,-1,1/17/2024 3:24,,1/17/2024 3:24,-2,No response,1/17/2024 3:24,Inactive,Active,0
377,1/17/2024 3:27,Off Mode,41.5,24,0,1/17/2024 3:26,0.00004,1/17/2024 3:26,0,1/17/2024 3:25,-1,1/17/2024 3:25,,1/17/2024 3:25,-2,No response,1/17/2024 3:26,Inactive,Active,0
378,1/17/2024 3:29,Off Mode,41.6,24,0,1/17/2024 3:27,0.000045,1/17/2024 3:27,0,1/17/2024 3:27,-1,1/17/2024 3:27,,1/17/2024 3:27,-2,No response,1/17/2024 3:27,Inactive,Active,0
379,1/17/2024 3:30,Off Mode,41.7,24,0,1/17/2024 3:29,0.000046,1/17/2024 3:29,0,1/17/2024 3:29,-1,1/17/2024 3:29,,1/17/2024 3:29,-2,No response,1/17/2024 3:29,Inactive,Active,0
380,1/17/2024 3:32,Off Mode,41.7,24,0,1/17/2024 3:31,0.00005,1/17/2024 3:31,0,1/17/2024 3:30,-1,1/17/2024 3:30,,1/17/2024 3:30,-2,No response,1/17/2024 3:31,Inactive,Active,0
381,1/17/2024 3:34,Off Mode,41.8,24,0,1/17/2024 3:33,0.000044,1/17/2024 3:33,0,1/17/2024 3:32,-1,1/17/2024 3:32,,1/17/2024 3:32,-2,No response,1/17/2024 3:32,Inactive,Active,0
382,1/17/2024 3:35,Off Mode,41.9,24,0,1/17/2024 3:34,0.000048,1/17/2024 3:34,0,1/17/2024 3:34,-1,1/17/2024 3:34,,1/17/2024 3:34,-2,No response,1/17/2024 3:34,Inactive,Active,0
383,1/17/2024 3:37,Off Mode,42,24,0,1/17/2024 3:36,0.000042,1/17/2024 3:36,0,1/17/2024 3:36,-1,1/17/2024 3:36,,1/17/2024 3:36,-2,No response,1/17/2024 3:36,Inactive,Active,0
384,1/17/2024 3:39,Off Mode,42.1,24,0,1/17/2024 3:38,0.000047,1/17/2024 3:38,0,1/17/2024 3:37,-1,1/17/2024 3:37,,1/17/2024 3:37,-2,No response,1/17/2024 3:38,Inactive,Active,0
385,1/17/2024 3:41,Off Mode,42.2,24,0,1/17/2024 3:39,0.000045,1/17/2024 3:39,0,1/17/2024 3:39,-1,1/17/2024 3:39,,1/17/2024 3:39,-2,No response,1/17/2024 3:39,Inactive,Active,0
386,1/17/2024 3:42,Off Mode,42.2,24,0,1/17/2024 3:41,0.000044,1/17/2024 3:41,0,1/17/2024 3:41,-1,1/17/2024 3:41,,1/17/2024 3:41,-2,No response,1/17/2024 3:41,Inactive,Active,0
387,1/17/2024 3:44,Off Mode,42.3,24,0,1/17/2024 3:43,0.000045,1/17/2024 3:43,0,1/17/2024 3:43,-1,1/17/2024 3:42,,1/17/2024 3:42,-2,No response,1/17/2024 3:43,Inactive,Active,0
388,1/17/2024 3:46,Off Mode,42.4,24.1,0,1/17/2024 3:45,0.000043,1/17/2024 3:45,0,1/17/2024 3:44,-1,1/17/2024 3:44,,1/17/2024 3:44,-2,No response,1/17/2024 3:44,Inactive,Active,0
389,1/17/2024 3:48,Off Mode,42.5,24.1,0,1/17/2024 3:46,0.000044,1/17/2024 3:46,0,1/17/2024 3:46,-1,1/17/2024 3:46,,1/17/2024 3:46,-2,No response,1/17/2024 3:46,Inactive,Active,0
390,1/17/2024 3:49,Off Mode,42.5,24.1,0,1/17/2024 3:48,0.000042,1/17/2024 3:48,0,1/17/2024 3:48,-1,1/17/2024 3:48,,1/17/2024 3:48,-2,No response,1/17/2024 3:48,Inactive,Active,0
391,1/17/2024 3:51,Off Mode,42.6,24.1,0,1/17/2024 3:50,0.00004,1/17/2024 3:50,0,1/17/2024 3:49,-1,1/17/2024 3:49,,1/17/2024 3:49,-2,No response,1/17/2024 3:50,Inactive,Active,0
392,1/17/2024 3:53,Off Mode,42.7,24.1,0,1/17/2024 3:51,0.000042,1/17/2024 3:51,0,1/17/2024 3:51,-1,1/17/2024 3:51,,1/17/2024 3:51,-2,No response,1/17/2024 3:51,Inactive,Active,0
393,1/17/2024 3:54,Off Mode,42.8,24.1,0,1/17/2024 3:53,0.000045,1/17/2024 3:53,0,1/17/2024 3:53,-1,1/17/2024 3:53,,1/17/2024 3:53,-2,No response,1/17/2024 3:53,Inactive,Active,0
394,1/17/2024 3:56,Off Mode,42.9,24.1,0,1/17/2024 3:55,0.000043,1/17/2024 3:55,0,1/17/2024 3:55,-1,1/17/2024 3:54,,1/17/2024 3:54,-2,No response,1/17/2024 3:55,Inactive,Active,0
395,1/17/2024 3:58,Off Mode,42.9,24.1,0,1/17/2024 3:57,0.000042,1/17/2024 3:57,0,1/17/2024 3:56,-1,1/17/2024 3:56,,1/17/2024 3:56,-2,No response,1/17/2024 3:56,Inactive,Active,0
396,1/17/2024 4:00,Off Mode,43,24.1,0,1/17/2024 3:58,0.000044,1/17/2024 3:58,0,1/17/2024 3:58,-1,1/17/2024 3:58,,1/17/2024 3:58,-2,No response,1/17/2024 3:58,Inactive,Active,0
397,1/17/2024 4:01,Off Mode,43.1,24.1,0,1/17/2024 4:00,0.000047,1/17/2024 4:00,0,1/17/2024 4:00,-1,1/17/2024 4:00,,1/17/2024 4:00,-2,No response,1/17/2024 4:00,Inactive,Active,0
398,1/17/2024 4:03,Off Mode,43.2,24.2,0,1/17/2024 4:02,0.000045,1/17/2024 4:02,0,1/17/2024 4:01,-1,1/17/2024 4:01,,1/17/2024 4:01,-2,No response,1/17/2024 4:02,Inactive,Active,0
399,1/17/2024 4:05,Off Mode,43.2,24.2,0,1/17/2024 4:03,0.000048,1/17/2024 4:03,0,1/17/2024 4:03,-1,1/17/2024 4:03,,1/17/2024 4:03,-2,No response,1/17/2024 4:03,Inactive,Active,0
400,1/17/2024 4:06,Off Mode,43.3,24.2,0,1/17/2024 4:05,0.000043,1/17/2024 4:05,0,1/17/2024 4:05,-1,1/17/2024 4:05,,1/17/2024 4:05,-2,No response,1/17/2024 4:05,Inactive,Active,0
401,1/17/2024 4:08,Off Mode,43.3,24.2,0,1/17/2024 4:07,0.000048,1/17/2024 4:07,0,1/17/2024 4:07,-1,1/17/2024 4:07,,1/17/2024 4:07,-2,No response,1/17/2024 4:07,Inactive,Active,0
402,1/17/2024 4:10,Off Mode,43.4,24.2,0,1/17/2024 4:09,0.000044,1/17/2024 4:09,0,1/17/2024 4:08,-1,1/17/2024 4:08,,1/17/2024 4:08,-2,No response,1/17/2024 4:08,Inactive,Active,0
403,1/17/2024 4:12,Off Mode,43.5,24.2,0,1/17/2024 4:10,0.000042,1/17/2024 4:10,0,1/17/2024 4:10,-1,1/17/2024 4:10,,1/17/2024 4:10,-2,No response,1/17/2024 4:10,Inactive,Active,0
404,1/17/2024 4:13,Off Mode,43.6,24.2,0,1/17/2024 4:12,0.00004,1/17/2024 4:12,0,1/17/2024 4:12,-1,1/17/2024 4:12,,1/17/2024 4:12,-2,No response,1/17/2024 4:12,Inactive,Active,0
405,1/17/2024 4:15,Off Mode,43.6,24.2,0,1/17/2024 4:14,0.000042,1/17/2024 4:14,0,1/17/2024 4:13,-1,1/17/2024 4:13,,1/17/2024 4:13,-2,No response,1/17/2024 4:14,Inactive,Active,0
406,1/17/2024 4:17,Off Mode,43.7,24.2,0,1/17/2024 4:15,0.00005,1/17/2024 4:15,0,1/17/2024 4:15,-1,1/17/2024 4:15,,1/17/2024 4:15,-2,No response,1/17/2024 4:15,Inactive,Active,0
407,1/17/2024 4:18,Off Mode,43.8,24.2,0,1/17/2024 4:17,0.000048,1/17/2024 4:17,0,1/17/2024 4:17,-1,1/17/2024 4:17,,1/17/2024 4:17,-2,No response,1/17/2024 4:17,Inactive,Active,0
408,1/17/2024 4:20,Off Mode,43.9,24.2,0,1/17/2024 4:19,0.000049,1/17/2024 4:19,0,1/17/2024 4:19,-1,1/17/2024 4:19,,1/17/2024 4:19,-2,No response,1/17/2024 4:19,Inactive,Active,0
