Name of the script:,Incoming_Test(5_point_Meas)_Bench25,,,,,,,,,,,,,,,,,,,
409,1/17/2024 4:22,Off Mode,43.9,24.2,0,1/17/2024 4:21,0.000043,1/17/2024 4:21,0,1/17/2024 4:20,-1,1/17/2024 4:20,,1/17/2024 4:20,-2,No response,1/17/2024 4:21,Inactive,Active,0
410,1/17/2024 4:24,Off Mode,44,24.2,0,1/17/2024 4:22,0.00005,1/17/2024 4:22,0,1/17/2024 4:22,-1,1/17/2024 4:22,,1/17/2024 4:22,-2,No response,1/17/2024 4:22,Inactive,Active,0
411,1/17/2024 4:25,Off Mode,44.1,24.3,0,1/17/2024 4:24,0.000041,1/17/2024 4:24,0,1/17/2024 4:24,-1,1/17/2024 4:24,,1/17/2024 4:24,-2,No response,1/17/2024 4:24,Inactive,Active,0
412,1/17/2024 4:27,Off Mode,44.1,24.3,0,1/17/2024 4:26,0.000042,1/17/2024 4:26,0,1/17/2024 4:25,-1,1/17/2024 4:25,,1/17/2024 4:25,-2,No response,1/17/2024 4:26,Inactive,Active,0
413,1/17/2024 4:29,Off Mode,44.2,24.3,0,1/17/2024 4:27,0.000048,1/17/2024 4:27,0,1/17/2024 4:27,-1,1/17/2024 4:27,,1/17/2024 4:27,-2,No response,1/17/2024 4:27,Inactive,Active,0
414,1/17/2024 4:30,Off Mode,44.3,24.3,0,1/17/2024 4:29,0.000048,1/17/2024 4:29,0,1/17/2024 4:29,-1,1/17/2024 4:29,,1/17/2024 4:29,-2,No response,1/17/2024 4:29,Inactive,Active,0
415,1/17/2024 4:32,Off Mode,44.4,24.3,0,1/17/2024 4:31,0.000046,1/17/2024 4:31,0,1/17/2024 4:31,-1,1/17/2024 4:31,,1/17/2024 4:31,-2,No response,1/17/2024 4:31,Inactive,Active,0
416,1/17/2024 4:34,Off Mode,44.4,24.3,0,1/17/2024 4:33,0.000041,1/17/2024 4:33,0,1/17/2024 4:32,-1,1/17/2024 4:32,,1/17/2024 4:32,-2,No response,1/17/2024 4:33,Inactive,Active,0
417,1/17/2024 4:36,Off Mode,44.5,24.3,0,1/17/2024 4:34,0.000041,1/17/2024 4:34,0,1/17/2024 4:34,-1,1/17/2024 4:34,,1/17/2024 4:34,-2,No response,1/17/2024 4:34,Inactive,Active,0
418,1/17/2024 4:37,Off Mode,44.6,24.3,0,1/17/2024 4:36,0.000042,1/17/2024 4:36,0,1/17/2024 4:36,-1,1/17/2024 4:36,,1/17/2024 4:36,-2,No response,1/17/2024 4:36,Inactive,Active,0
419,1/17/2024 4:39,Off Mode,44.6,24.3,0,1/17/2024 4:38,0.000049,1/17/2024 4:38,0,1/17/2024 4:37,-1,1/17/2024 4:37,,1/17/2024 4:37,-2,No response,1/17/2024 4:38,Inactive,Active,0
420,1/17/2024 4:41,Off Mode,44.7,24.3,0,1/17/2024 4:39,0.000044,1/17/2024 4:39,0,1/17/2024 4:39,-1,1/17/2024 4:39,,1/17/2024 4:39,-2,No response,1/17/2024 4:39,Inactive,Active,0
421,1/17/2024 4:42,Off Mode,44.8,24.3,0,1/17/2024 4:41,0.000044,1/17/2024 4:41,0,1/17/2024 4:41,-1,1/17/2024 4:41,,1/17/2024 4:41,-2,No response,1/17/2024 4:41,Inactive,Active,0
422,1/17/2024 4:44,Off Mode,44.8,24.3,0,1/17/2024 4:43,0.000049,1/17/2024 4:43,0,1/17/2024 4:43,-1,1/17/2024 4:43,,1/17/2024 4:43,-2,No response,1/17/2024 4:43,Inactive,Active,0
423,1/17/2024 4:46,Off Mode,44.9,24.3,0,1/17/2024 4:45,0.000046,1/17/2024 4:45,0,1/17/2024 4:44,-1,1/17/2024 4:44,,1/17/2024 4:44,-2,No response,1/17/2024 4:45,Inactive,Active,0
424,1/17/2024 4:48,Off Mode,45,24.3,0,1/17/2024 4:46,0.000048,1/17/2024 4:46,0,1/17/2024 4:46,-1,1/17/2024 4:46,,1/17/2024 4:46,-2,No response,1/17/2024 4:46,Inactive,Active,0
425,1/17/2024 4:49,Off Mode,45.1,24.3,0,1/17/2024 4:48,0.000043,1/17/2024 4:48,0,1/17/2024 4:48,-1,1/17/2024 4:48,,1/17/2024 4:48,-2,No response,1/17/2024 4:48,Inactive,Active,0
426,1/17/2024 4:51,Off Mode,45.1,24.4,0,1/17/2024 4:50,0.000047,1/17/2024 4:50,0,1/17/2024 4:49,-1,1/17/2024 4:49,,1/17/2024 4:49,-2,No response,1/17/2024 4:50,Inactive,Active,0
427,1/17/2024 4:53,Off Mode,45.2,24.4,0,1/17/2024 4:51,0.000046,1/17/2024 4:51,0,1/17/2024 4:51,-1,1/17/2024 4:51,,1/17/2024 4:51,-2,No response,1/17/2024 4:51,Inactive,Active,0
428,1/17/2024 4:54,Off Mode,45.2,24.4,0,1/17/2024 4:53,0.000046,1/17/2024 4:53,0,1/17/2024 4:53,-1,1/17/2024 4:53,,1/17/2024 4:53,-2,No response,1/17/2024 4:53,Inactive,Active,0
429,1/17/2024 4:56,Off Mode,45.3,24.4,0,1/17/2024 4:55,0.000047,1/17/2024 4:55,0,1/17/2024 4:55,-1,1/17/2024 4:55,,1/17/2024 4:55,-2,No response,1/17/2024 4:55,Inactive,Active,0
430,1/17/2024 4:58,Off Mode,45.4,24.4,0,1/17/2024 4:57,0.000049,1/17/2024 4:57,0,1/17/2024 4:56,-1,1/17/2024 4:56,,1/17/2024 4:56,-2,No response,1/17/2024 4:57,Inactive,Active,0
431,1/17/2024 5:00,Off Mode,45.4,24.4,0,1/17/2024 4:58,0.000047,1/17/2024 4:58,0,1/17/2024 4:58,-1,1/17/2024 4:58,,1/17/2024 4:58,-2,No response,1/17/2024 4:58,Inactive,Active,0
432,1/17/2024 5:01,Off Mode,45.5,24.4,0,1/17/2024 5:00,0.000051,1/17/2024 5:00,0,1/17/2024 5:00,-1,1/17/2024 5:00,,1/17/2024 5:00,-2,No response,1/17/2024 5:00,Inactive,Active,0
433,1/17/2024 5:03,Off Mode,45.5,24.4,0,1/17/2024 5:02,0.000052,1/17/2024 5:02,0,1/17/2024 5:01,-1,1/17/2024 5:01,,1/17/2024 5:01,-2,No response,1/17/2024 5:02,Inactive,Active,0
434,1/17/2024 5:05,Off Mode,45.6,24.4,0,1/17/2024 5:04,0.000049,1/17/2024 5:04,0,1/17/2024 5:03,-1,1/17/2024 5:03,,1/17/2024 5:03,-2,No response,1/17/2024 5:03,Inactive,Active,0
435,1/17/2024 5:06,Off Mode,45.7,24.4,0,1/17/2024 5:05,0.000045,1/17/2024 5:05,0,1/17/2024 5:05,-1,1/17/2024 5:05,,1/17/2024 5:05,-2,No response,1/17/2024 5:05,Inactive,Active,0
436,1/17/2024 5:08,Off Mode,45.7,24.4,0,1/17/2024 5:07,0.000046,1/17/2024 5:07,0,1/17/2024 5:07,-1,1/17/2024 5:07,,1/17/2024 5:07,-2,No response,1/17/2024 5:07,Inactive,Active,0
437,1/17/2024 5:10,Off Mode,45.8,24.4,0,1/17/2024 5:09,0.000042,1/17/2024 5:09,0,1/17/2024 5:08,-1,1/17/2024 5:08,,1/17/2024 5:08,-2,No response,1/17/2024 5:09,Inactive,Active,0
438,1/17/2024 5:12,Off Mode,45.9,24.4,0,1/17/2024 5:10,0.000044,1/17/2024 5:10,0,1/17/2024 5:10,-1,1/17/2024 5:10,,1/17/2024 5:10,-2,No response,1/17/2024 5:10,Inactive,Active,0
439,1/17/2024 5:13,Off Mode,45.9,24.4,0,1/17/2024 5:12,0.000054,1/17/2024 5:12,0,1/17/2024 5:12,-1,1/17/2024 5:12,,1/17/2024 5:12,-2,No response,1/17/2024 5:12,Inactive,Active,0
440,1/17/2024 5:15,Off Mode,46,24.4,0,1/17/2024 5:14,0.000047,1/17/2024 5:14,0,1/17/2024 5:14,-1,1/17/2024 5:13,,1/17/2024 5:13,-2,No response,1/17/2024 5:14,Inactive,Active,0
441,1/17/2024 5:17,Off Mode,46,24.4,0,1/17/2024 5:16,0.000043,1/17/2024 5:16,0,1/17/2024 5:15,-1,1/17/2024 5:15,,1/17/2024 5:15,-2,No response,1/17/2024 5:15,Inactive,Active,0
442,1/17/2024 5:19,Off Mode,46.1,24.5,0,1/17/2024 5:17,0.000042,1/17/2024 5:17,0,1/17/2024 5:17,-1,1/17/2024 5:17,,1/17/2024 5:17,-2,No response,1/17/2024 5:17,Inactive,Active,0
443,1/17/2024 5:20,Off Mode,46.1,24.5,0,1/17/2024 5:19,0.000047,1/17/2024 5:19,0,1/17/2024 5:19,-1,1/17/2024 5:19,,1/17/2024 5:19,-2,No response,1/17/2024 5:19,Inactive,Active,0
444,1/17/2024 5:22,Off Mode,46.2,24.5,0,1/17/2024 5:21,0.000044,1/17/2024 5:21,0,1/17/2024 5:20,-1,1/17/2024 5:20,,1/17/2024 5:20,-2,No response,1/17/2024 5:21,Inactive,Active,0
445,1/17/2024 5:24,Off Mode,46.2,24.5,0,1/17/2024 5:22,0.000043,1/17/2024 5:22,0,1/17/2024 5:22,-1,1/17/2024 5:22,,1/17/2024 5:22,-2,No response,1/17/2024 5:22,Inactive,Active,0
446,1/17/2024 5:25,Off Mode,46.3,24.5,0,1/17/2024 5:24,0.00005,1/17/2024 5:24,0,1/17/2024 5:24,-1,1/17/2024 5:24,,1/17/2024 5:24,-2,No response,1/17/2024 5:24,Inactive,Active,0
447,1/17/2024 5:27,Off Mode,46.4,24.5,0,1/17/2024 5:26,0.000044,1/17/2024 5:26,0,1/17/2024 5:26,-1,1/17/2024 5:26,,1/17/2024 5:26,-2,No response,1/17/2024 5:26,Inactive,Active,0
448,1/17/2024 5:29,Off Mode,46.4,24.5,0,1/17/2024 5:28,0.000043,1/17/2024 5:28,0,1/17/2024 5:27,-1,1/17/2024 5:27,,1/17/2024 5:27,-2,No response,1/17/2024 5:27,Inactive,Active,0
449,1/17/2024 5:31,Off Mode,46.5,24.5,0,1/17/2024 5:29,0.000043,1/17/2024 5:29,0,1/17/2024 5:29,-1,1/17/2024 5:29,,1/17/2024 5:29,-2,No response,1/17/2024 5:29,Inactive,Active,0
450,1/17/2024 5:32,Off Mode,46.5,24.5,0,1/17/2024 5:31,0.000039,1/17/2024 5:31,0,1/17/2024 5:31,-1,1/17/2024 5:31,,1/17/2024 5:31,-2,No response,1/17/2024 5:31,Inactive,Active,0
451,1/17/2024 5:34,Off Mode,46.6,24.5,0,1/17/2024 5:33,0.000045,1/17/2024 5:33,0,1/17/2024 5:32,-1,1/17/2024 5:32,,1/17/2024 5:32,-2,No response,1/17/2024 5:33,Inactive,Active,0
452,1/17/2024 5:36,Off Mode,46.7,24.5,0,1/17/2024 5:34,0.000042,1/17/2024 5:34,0,1/17/2024 5:34,-1,1/17/2024 5:34,,1/17/2024 5:34,-2,No response,1/17/2024 5:34,Inactive,Active,0
453,1/17/2024 5:37,Off Mode,46.7,24.5,0,1/17/2024 5:36,0.000043,1/17/2024 5:36,0,1/17/2024 5:36,-1,1/17/2024 5:36,,1/17/2024 5:36,-2,No response,1/17/2024 5:36,Inactive,Active,0
454,1/17/2024 5:39,Off Mode,46.8,24.5,0,1/17/2024 5:38,0.000049,1/17/2024 5:38,0,1/17/2024 5:38,-1,1/17/2024 5:38,,1/17/2024 5:38,-2,No response,1/17/2024 5:38,Inactive,Active,0
455,1/17/2024 5:41,Off Mode,46.9,24.5,0,1/17/2024 5:40,0.000041,1/17/2024 5:40,0,1/17/2024 5:39,-1,1/17/2024 5:39,,1/17/2024 5:39,-2,No response,1/17/2024 5:39,Inactive,Active,0
456,1/17/2024 5:43,Off Mode,46.9,24.5,0,1/17/2024 5:41,0.000046,1/17/2024 5:41,0,1/17/2024 5:41,-1,1/17/2024 5:41,,1/17/2024 5:41,-2,No response,1/17/2024 5:41,Inactive,Active,0
457,1/17/2024 5:44,Off Mode,47,24.5,0,1/17/2024 5:43,0.000045,1/17/2024 5:43,0,1/17/2024 5:43,-1,1/17/2024 5:43,,1/17/2024 5:43,-2,No response,1/17/2024 5:43,Inactive,Active,0
458,1/17/2024 5:46,Off Mode,47.1,24.5,0,1/17/2024 5:45,0.000042,1/17/2024 5:45,0,1/17/2024 5:44,-1,1/17/2024 5:44,,1/17/2024 5:44,-2,No response,1/17/2024 5:45,Inactive,Active,0
459,1/17/2024 5:48,Off Mode,47.1,24.6,0,1/17/2024 5:46,0.000044,1/17/2024 5:46,0,1/17/2024 5:46,-1,1/17/2024 5:46,,1/17/2024 5:46,-2,No response,1/17/2024 5:46,Inactive,Active,0
460,1/17/2024 5:49,Off Mode,47.2,24.5,0,1/17/2024 5:48,0.000041,1/17/2024 5:48,0,1/17/2024 5:48,-1,1/17/2024 5:48,,1/17/2024 5:48,-2,No response,1/17/2024 5:48,Inactive,Active,0
461,1/17/2024 5:51,Off Mode,47.2,24.5,0,1/17/2024 5:50,0.000041,1/17/2024 5:50,0,1/17/2024 5:50,-1,1/17/2024 5:50,,1/17/2024 5:50,-2,No response,1/17/2024 5:50,Inactive,Active,0
462,1/17/2024 5:53,Off Mode,47.3,24.6,0,1/17/2024 5:52,0.00005,1/17/2024 5:52,0,1/17/2024 5:51,-1,1/17/2024 5:51,,1/17/2024 5:51,-2,No response,1/17/2024 5:52,Inactive,Active,0
463,1/17/2024 5:55,Off Mode,47.4,24.6,0,1/17/2024 5:53,0.000051,1/17/2024 5:53,0,1/17/2024 5:53,-1,1/17/2024 5:53,,1/17/2024 5:53,-2,No response,1/17/2024 5:53,Inactive,Active,0
464,1/17/2024 5:56,Off Mode,47.4,24.5,0,1/17/2024 5:55,0.000043,1/17/2024 5:55,0,1/17/2024 5:55,-1,1/17/2024 5:55,,1/17/2024 5:55,-2,No response,1/17/2024 5:55,Inactive,Active,0
465,1/17/2024 5:58,Off Mode,47.5,24.6,0,1/17/2024 5:57,0.000039,1/17/2024 5:57,0,1/17/2024 5:56,-1,1/17/2024 5:56,,1/17/2024 5:56,-2,No response,1/17/2024 5:57,Inactive,Active,0
466,1/17/2024 6:00,Off Mode,47.5,24.6,0,1/17/2024 5:58,0.000044,1/17/2024 5:58,0,1/17/2024 5:58,-1,1/17/2024 5:58,,1/17/2024 5:58,-2,No response,1/17/2024 5:58,Inactive,Active,0
467,1/17/2024 6:01,Off Mode,47.6,24.6,0,1/17/2024 6:00,0.00004,1/17/2024 6:00,0,1/17/2024 6:00,-1,1/17/2024 6:00,,1/17/2024 6:00,-2,No response,1/17/2024 6:00,Inactive,Active,0
468,1/17/2024 6:03,Off Mode,47.7,24.6,0,1/17/2024 6:02,0.000048,1/17/2024 6:02,0,1/17/2024 6:02,-1,1/17/2024 6:02,,1/17/2024 6:02,-2,No response,1/17/2024 6:02,Inactive,Active,0
469,1/17/2024 6:05,Off Mode,47.7,24.6,0,1/17/2024 6:04,0.000042,1/17/2024 6:04,0,1/17/2024 6:03,-1,1/17/2024 6:03,,1/17/2024 6:03,-2,No response,1/17/2024 6:04,Inactive,Active,0
470,1/17/2024 6:07,Off Mode,47.8,24.6,0,1/17/2024 6:05,0.000049,1/17/2024 6:05,0,1/17/2024 6:05,-1,1/17/2024 6:05,,1/17/2024 6:05,-2,No response,1/17/2024 6:05,Inactive,Active,0
471,1/17/2024 6:08,Off Mode,47.9,24.6,0,1/17/2024 6:07,0.000043,1/17/2024 6:07,0,1/17/2024 6:07,-1,1/17/2024 6:07,,1/17/2024 6:07,-2,No response,1/17/2024 6:07,Inactive,Active,0
472,1/17/2024 6:10,Off Mode,48,24.6,0,1/17/2024 6:09,0.000043,1/17/2024 6:09,0,1/17/2024 6:08,-1,1/17/2024 6:08,,1/17/2024 6:08,-2,No response,1/17/2024 6:09,Inactive,Active,0
473,1/17/2024 6:12,Off Mode,48.1,24.6,0,1/17/2024 6:11,0.000048,1/17/2024 6:11,0,1/17/2024 6:10,-1,1/17/2024 6:10,,1/17/2024 6:10,-2,No response,1/17/2024 6:10,Inactive,Active,0
474,1/17/2024 6:13,Off Mode,48.2,24.6,0,1/17/2024 6:12,0.000048,1/17/2024 6:12,0,1/17/2024 6:12,-1,1/17/2024 6:12,,1/17/2024 6:12,-2,No response,1/17/2024 6:12,Inactive,Active,0
475,1/17/2024 6:15,Off Mode,48.3,24.6,0,1/17/2024 6:14,0.000039,1/17/2024 6:14,0,1/17/2024 6:14,-1,1/17/2024 6:14,,1/17/2024 6:14,-2,No response,1/17/2024 6:14,Inactive,Active,0
476,1/17/2024 6:17,Off Mode,48.3,24.6,0,1/17/2024 6:16,0.000046,1/17/2024 6:16,0,1/17/2024 6:15,-1,1/17/2024 6:15,,1/17/2024 6:15,-2,No response,1/17/2024 6:16,Inactive,Active,0
477,1/17/2024 6:19,Off Mode,48.4,24.6,0,1/17/2024 6:17,0.000044,1/17/2024 6:17,0,1/17/2024 6:17,-1,1/17/2024 6:17,,1/17/2024 6:17,-2,No response,1/17/2024 6:17,Inactive,Active,0
478,1/17/2024 6:20,Off Mode,48.4,24.6,0,1/17/2024 6:19,0.000048,1/17/2024 6:19,0,1/17/2024 6:19,-1,1/17/2024 6:19,,1/17/2024 6:19,-2,No response,1/17/2024 6:19,Inactive,Active,0
479,1/17/2024 6:22,Off Mode,48.5,24.6,0,1/17/2024 6:21,0.000042,1/17/2024 6:21,0,1/17/2024 6:21,-1,1/17/2024 6:20,,1/17/2024 6:20,-2,No response,1/17/2024 6:21,Inactive,Active,0
480,1/17/2024 6:24,Off Mode,48.6,24.6,0,1/17/2024 6:23,0.000047,1/17/2024 6:23,0,1/17/2024 6:22,-1,1/17/2024 6:22,,1/17/2024 6:22,-2,No response,1/17/2024 6:22,Inactive,Active,0
481,1/17/2024 6:26,Off Mode,48.6,24.6,0,1/17/2024 6:24,0.000043,1/17/2024 6:24,0,1/17/2024 6:24,-1,1/17/2024 6:24,,1/17/2024 6:24,-2,No response,1/17/2024 6:24,Inactive,Active,0
482,1/17/2024 6:27,Off Mode,48.6,24.6,0,1/17/2024 6:26,0.000039,1/17/2024 6:26,0,1/17/2024 6:26,-1,1/17/2024 6:26,,1/17/2024 6:26,-2,No response,1/17/2024 6:26,Inactive,Active,0
483,1/17/2024 6:29,Off Mode,48.7,24.6,0,1/17/2024 6:28,0.000044,1/17/2024 6:28,0,1/17/2024 6:27,-1,1/17/2024 6:27,,1/17/2024 6:27,-2,No response,1/17/2024 6:28,Inactive,Active,0
484,1/17/2024 6:31,Off Mode,48.7,24.6,0,1/17/2024 6:29,0.000041,1/17/2024 6:29,0,1/17/2024 6:29,-1,1/17/2024 6:29,,1/17/2024 6:29,-2,No response,1/17/2024 6:29,Inactive,Active,0
485,1/17/2024 6:32,Off Mode,48.8,24.6,0,1/17/2024 6:31,0.000053,1/17/2024 6:31,0,1/17/2024 6:31,-1,1/17/2024 6:31,,1/17/2024 6:31,-2,No response,1/17/2024 6:31,Inactive,Active,0
486,1/17/2024 6:34,Off Mode,48.9,24.6,0,1/17/2024 6:33,0.000043,1/17/2024 6:33,0,1/17/2024 6:33,-1,1/17/2024 6:33,,1/17/2024 6:33,-2,No response,1/17/2024 6:33,Inactive,Active,0
487,1/17/2024 6:36,Off Mode,48.9,24.6,0,1/17/2024 6:35,0.00004,1/17/2024 6:35,0,1/17/2024 6:34,-1,1/17/2024 6:34,,1/17/2024 6:34,-2,No response,1/17/2024 6:34,Inactive,Active,0
488,1/17/2024 6:38,Off Mode,48.9,24.6,0,1/17/2024 6:36,0.000046,1/17/2024 6:36,0,1/17/2024 6:36,-1,1/17/2024 6:36,,1/17/2024 6:36,-2,No response,1/17/2024 6:36,Inactive,Active,0
489,1/17/2024 6:39,Off Mode,49,24.6,0,1/17/2024 6:38,0.000046,1/17/2024 6:38,0,1/17/2024 6:38,-1,1/17/2024 6:38,,1/17/2024 6:38,-2,No response,1/17/2024 6:38,Inactive,Active,0
490,1/17/2024 6:41,Off Mode,49,24.7,0,1/17/2024 6:40,0.000045,1/17/2024 6:40,0,1/17/2024 6:39,-1,1/17/2024 6:39,,1/17/2024 6:39,-2,No response,1/17/2024 6:40,Inactive,Active,0
491,1/17/2024 6:43,Off Mode,49,24.6,0,1/17/2024 6:41,0.000042,1/17/2024 6:41,0,1/17/2024 6:41,-1,1/17/2024 6:41,,1/17/2024 6:41,-2,No response,1/17/2024 6:41,Inactive,Active,0
492,1/17/2024 6:44,Off Mode,49,24.7,0,1/17/2024 6:43,0.000044,1/17/2024 6:43,0,1/17/2024 6:43,-1,1/17/2024 6:43,,1/17/2024 6:43,-2,No response,1/17/2024 6:43,Inactive,Active,0
493,1/17/2024 6:46,Off Mode,49.1,24.7,0,1/17/2024 6:45,0.00004,1/17/2024 6:45,0,1/17/2024 6:45,-1,1/17/2024 6:45,,1/17/2024 6:45,-2,No response,1/17/2024 6:45,Inactive,Active,0
494,1/17/2024 6:48,Off Mode,49.1,24.7,0,1/17/2024 6:47,0.000045,1/17/2024 6:47,0,1/17/2024 6:46,-1,1/17/2024 6:46,,1/17/2024 6:46,-2,No response,1/17/2024 6:47,Inactive,Active,0
495,1/17/2024 6:50,Off Mode,49.1,24.7,0,1/17/2024 6:48,0.000043,1/17/2024 6:48,0,1/17/2024 6:48,-1,1/17/2024 6:48,,1/17/2024 6:48,-2,No response,1/17/2024 6:48,Inactive,Active,0
496,1/17/2024 6:51,Off Mode,49.2,24.7,0,1/17/2024 6:50,0.000047,1/17/2024 6:50,0,1/17/2024 6:50,-1,1/17/2024 6:50,,1/17/2024 6:50,-2,No response,1/17/2024 6:50,Inactive,Active,0
497,1/17/2024 6:53,Off Mode,49.2,24.7,0,1/17/2024 6:52,0.000048,1/17/2024 6:52,0,1/17/2024 6:51,-1,1/17/2024 6:51,,1/17/2024 6:51,-2,No response,1/17/2024 6:52,Inactive,Active,0
498,1/17/2024 6:55,Off Mode,49.3,24.7,0,1/17/2024 6:53,0.000042,1/17/2024 6:53,0,1/17/2024 6:53,-1,1/17/2024 6:53,,1/17/2024 6:53,-2,No response,1/17/2024 6:53,Inactive,Active,0
499,1/17/2024 6:56,Off Mode,49.3,24.7,0,1/17/2024 6:55,0.00005,1/17/2024 6:55,0,1/17/2024 6:55,-1,1/17/2024 6:55,,1/17/2024 6:55,-2,No response,1/17/2024 6:55,Inactive,Active,0
500,1/17/2024 6:58,Off Mode,49.3,24.7,0,1/17/2024 6:57,0.000048,1/17/2024 6:57,0,1/17/2024 6:57,-1,1/17/2024 6:57,,1/17/2024 6:57,-2,No response,1/17/2024 6:57,Inactive,Active,0
501,1/17/2024 7:00,Off Mode,49.4,24.7,0,1/17/2024 6:59,0.000048,1/17/2024 6:59,0,1/17/2024 6:58,-1,1/17/2024 6:58,,1/17/2024 6:58,-2,No response,1/17/2024 6:59,Inactive,Active,0
502,1/17/2024 7:02,Off Mode,49.4,24.7,0,1/17/2024 7:00,0.000046,1/17/2024 7:00,0,1/17/2024 7:00,-1,1/17/2024 7:00,,1/17/2024 7:00,-2,No response,1/17/2024 7:00,Inactive,Active,0
503,1/17/2024 7:03,Off Mode,49.5,24.7,0,1/17/2024 7:02,0.000047,1/17/2024 7:02,0,1/17/2024 7:02,-1,1/17/2024 7:02,,1/17/2024 7:02,-2,No response,1/17/2024 7:02,Inactive,Active,0
504,1/17/2024 7:05,Off Mode,49.6,24.7,0,1/17/2024 7:04,0.000052,1/17/2024 7:04,0,1/17/2024 7:03,-1,1/17/2024 7:03,,1/17/2024 7:03,-2,No response,1/17/2024 7:04,Inactive,Active,0
505,1/17/2024 7:07,Off Mode,49.6,24.7,0,1/17/2024 7:06,0.000047,1/17/2024 7:06,0,1/17/2024 7:05,-1,1/17/2024 7:05,,1/17/2024 7:05,-2,No response,1/17/2024 7:05,Inactive,Active,0
506,1/17/2024 7:08,Off Mode,49.7,24.7,0,1/17/2024 7:07,0.000048,1/17/2024 7:07,0,1/17/2024 7:07,-1,1/17/2024 7:07,,1/17/2024 7:07,-2,No response,1/17/2024 7:07,Inactive,Active,0
507,1/17/2024 7:10,Off Mode,49.7,24.7,0,1/17/2024 7:09,0.000045,1/17/2024 7:09,0,1/17/2024 7:09,-1,1/17/2024 7:09,,1/17/2024 7:09,-2,No response,1/17/2024 7:09,Inactive,Active,0
508,1/17/2024 7:12,Off Mode,49.7,24.7,0,1/17/2024 7:11,0.000049,1/17/2024 7:11,0,1/17/2024 7:10,-1,1/17/2024 7:10,,1/17/2024 7:10,-2,No response,1/17/2024 7:11,Inactive,Active,0
509,1/17/2024 7:14,Off Mode,49.8,24.7,0,1/17/2024 7:12,0.000044,1/17/2024 7:12,0,1/17/2024 7:12,-1,1/17/2024 7:12,,1/17/2024 7:12,-2,No response,1/17/2024 7:12,Inactive,Active,0
510,1/17/2024 7:15,Off Mode,49.8,24.7,0,1/17/2024 7:14,0.000041,1/17/2024 7:14,0,1/17/2024 7:14,-1,1/17/2024 7:14,,1/17/2024 7:14,-2,No response,1/17/2024 7:14,Inactive,Active,0
511,1/17/2024 7:17,Off Mode,49.9,24.7,0,1/17/2024 7:16,0.000046,1/17/2024 7:16,0,1/17/2024 7:16,-1,1/17/2024 7:15,,1/17/2024 7:15,-2,No response,1/17/2024 7:16,Inactive,Active,0
512,1/17/2024 7:19,Off Mode,49.9,24.7,0,1/17/2024 7:18,0.000041,1/17/2024 7:18,0,1/17/2024 7:17,-1,1/17/2024 7:17,,1/17/2024 7:17,-2,No response,1/17/2024 7:17,Inactive,Active,0
513,1/17/2024 7:21,Off Mode,49.9,24.7,0,1/17/2024 7:19,0.000047,1/17/2024 7:19,0,1/17/2024 7:19,-1,1/17/2024 7:19,,1/17/2024 7:19,-2,No response,1/17/2024 7:19,Inactive,Active,0
514,1/17/2024 7:22,Off Mode,49.9,24.7,0,1/17/2024 7:21,0.000043,1/17/2024 7:21,0,1/17/2024 7:21,-1,1/17/2024 7:21,,1/17/2024 7:21,-2,No response,1/17/2024 7:21,Inactive,Active,0
515,1/17/2024 7:24,Off Mode,50,24.7,0,1/17/2024 7:23,0.00005,1/17/2024 7:23,0,1/17/2024 7:22,-1,1/17/2024 7:22,,1/17/2024 7:22,-2,No response,1/17/2024 7:23,Inactive,Active,0
